question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there a home appliance in this image?",No,no,combination_lock,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,combination_lock,home appliance,True,False
"<image>
Is there a game in this image?",Yes,yes,computer,game,True,False
"<image>
Is there a game in this image?",Yes,yes,computer,game,True,False
"<image>
Is there a game in this image?",Yes,yes,computer,game,True,False
"<image>
Is there a piece of jewelry in this image?",No,yes,computer,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,computer,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,computer,piece of jewelry,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer,electronic device,True,False
"<image>
Is there a food in this image?",No,yes,computer,food,False,False
"<image>
Is there a food in this image?",No,yes,computer,food,False,False
"<image>
Is there a food in this image?",No,yes,computer,food,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer_screen,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer_screen,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer_screen,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,computer_screen,electronic device,True,False
"<image>
Is there a plant in this image?",No,yes,computer_screen,plant,False,False
"<image>
Is there a plant in this image?",No,yes,computer_screen,plant,False,False
"<image>
Is there a plant in this image?",No,yes,computer_screen,plant,False,False
"<image>
Is there a plant in this image?",No,yes,computer_screen,plant,False,False
"<image>
Is there a container in this image?",Yes,yes,container,container,True,False
"<image>
Is there a container in this image?",Yes,yes,container,container,True,False
"<image>
Is there a container in this image?",Yes,yes,container,container,True,False
"<image>
Is there a container in this image?",Yes,yes,container,container,True,False
"<image>
Is there a weapon in this image?",No,yes,container,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,container,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,container,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,container,weapon,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,cooker,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,cooker,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,cooker,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,cooker,kitchen appliance,False,False
"<image>
Is there a furniture in this image?",No,no,cooker,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,cooker,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,cooker,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,cooker,furniture,True,False
"<image>
Is there an electronic device in this image?",Yes,no,cooker,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,cooker,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,cooker,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,cooker,electronic device,True,False
"<image>
Is there a condiment in this image?",No,no,cooker,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,cooker,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,cooker,condiment,True,False
"<image>
Is there a condiment in this image?",No,yes,cooker,condiment,False,False
"<image>
Is there a home appliance in this image?",Yes,no,cooker,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,cooker,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,cooker,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,cooker,home appliance,False,False
"<image>
Is there a clothing accessory in this image?",No,yes,cooker,clothing accessory,False,False
"<image>
Is there a clothing accessory in this image?",No,yes,cooker,clothing accessory,False,False
"<image>
Is there a clothing accessory in this image?",No,yes,cooker,clothing accessory,False,False
"<image>
Is there a clothing accessory in this image?",No,yes,cooker,clothing accessory,False,False
"<image>
Is there a container in this image?",Yes,no,cooker,container,False,False
"<image>
Is there a container in this image?",Yes,no,cooker,container,False,False
"<image>
Is there a container in this image?",Yes,yes,cooker,container,True,False
"<image>
Is there a container in this image?",Yes,yes,cooker,container,True,False
"<image>
Is there construction equipment in this image?",No,yes,cooker,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,cooker,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,cooker,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,cooker,construction equipment,False,False
"<image>
Is there a food in this image?",Yes,no,cookie,food,False,False
"<image>
Is there a food in this image?",Yes,yes,cookie,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cookie,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cookie,food,True,False
"<image>
Is there a fruit in this image?",No,yes,cookie,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,cookie,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,cookie,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,cookie,fruit,False,False
"<image>
Is there a dessert in this image?",Yes,yes,cookie,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cookie,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cookie,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cookie,dessert,True,False
"<image>
Is there a plant in this image?",No,yes,cookie,plant,False,False
"<image>
Is there a plant in this image?",No,yes,cookie,plant,False,False
"<image>
Is there a plant in this image?",No,yes,cookie,plant,False,False
"<image>
Is there a plant in this image?",No,yes,cookie,plant,False,False
"<image>
Is there a home appliance in this image?",Yes,yes,cooler,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,cooler,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,cooler,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,no,cooler,home appliance,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,cooler,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,cooler,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,cooler,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,cooler,piece of jewelry,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,copier,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,no,copier,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,copier,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,copier,electronic device,True,False
"<image>
Is there a sea animal in this image?",No,no,copier,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,copier,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,copier,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,copier,sea animal,True,False
"<image>
Is there an animal in this image?",Yes,no,coral,animal,False,False
"<image>
Is there an animal in this image?",Yes,no,coral,animal,False,False
"<image>
Is there an animal in this image?",Yes,no,coral,animal,False,False
"<image>
Is there an animal in this image?",Yes,no,coral,animal,False,False
"<image>
Is there a home appliance in this image?",No,no,coral,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,coral,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,coral,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,coral,home appliance,True,False
"<image>
Is there a sea animal in this image?",Yes,no,coral,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,no,coral,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,no,coral,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,no,coral,sea animal,False,False
"<image>
Is there a fastener in this image?",No,yes,coral,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,coral,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,coral,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,coral,fastener,False,False
"<image>
Is there a hardware item in this image?",Yes,no,cord,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,cord,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,cord,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,cord,hardware item,False,False
"<image>
Is there a home decor item in this image?",No,no,cord,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,cord,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,cord,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,cord,home decor item,True,False
"<image>
Is there a tool in this image?",Yes,no,corkscrew,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,corkscrew,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,corkscrew,tool,False,False
"<image>
Is there a mammal in this image?",No,no,corkscrew,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,corkscrew,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,corkscrew,mammal,True,False
"<image>
Is there a hardware item in this image?",Yes,no,corkscrew,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,corkscrew,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,corkscrew,hardware item,False,False
"<image>
Is there a food in this image?",No,no,corkscrew,food,True,False
"<image>
Is there a food in this image?",No,no,corkscrew,food,True,False
"<image>
Is there a food in this image?",No,no,corkscrew,food,True,False
"<image>
Is there a kitchen tool in this image?",Yes,no,corkscrew,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,corkscrew,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,corkscrew,kitchen tool,False,False
"<image>
Is there a food in this image?",No,no,corkscrew,food,True,False
"<image>
Is there a food in this image?",No,no,corkscrew,food,True,False
