question,answer,predicted_answer,relation,correct
"Question: <image>
There is a brown thing in front of the large brown ball; is it the same shape as the green metal object?Answer:",no,no,in front of,True
"Question: <image>
There is a green metallic object on the left side of the big blue cylinder; what shape is it?Answer:",cylinder,sphere,left,False
"Question: <image>
What is the size of the cyan shiny object that is to the left of the blue object?Answer:",small,large,left,False
"Question: <image>
There is a green metallic cylinder; is its size the same as the cyan thing that is in front of the large brown rubber cube?Answer:",no,no,in front of,True
"Question: <image>
What is the color of the large block in front of the large metallic cylinder that is in front of the big brown rubber cube?Answer:",green,green,in front of,True
"Question: <image>
Does the big ball in front of the large green shiny cylinder have the same material as the brown object?Answer:",yes,no,in front of,False
"Question: <image>
There is a metallic sphere to the left of the brown cube; what number of large shiny cylinders are on the left side of it?Answer:",1,0,left,False
"Question: <image>
Does the object that is behind the tiny green metal ball have the same material as the tiny green thing?Answer:",no,no,behind,True
"Question: <image>
Do the red object and the purple object on the right side of the small sphere have the same size?Answer:",yes,no,right,False
"Question: <image>
There is a purple thing that is right of the green thing; what is its size?Answer:",small,small,right,True
"Question: <image>
What is the material of the cylinder in front of the red metallic object?Answer:",rubber,rubber,in front of,True
"Question: <image>
What material is the big object behind the big green matte ball?Answer:",metal,rubber,behind,False
"Question: <image>
Is the number of big things that are on the right side of the metal block greater than the number of tiny gray cylinders?Answer:",yes,no,right,False
"Question: <image>
What size is the metallic thing left of the matte cylinder?Answer:",large,small,left,False
"Question: <image>
There is a tiny thing that is in front of the cylinder; does it have the same shape as the large metal thing?Answer:",yes,no,in front of,False
"Question: <image>
There is a big ball; is it the same color as the small rubber thing that is right of the shiny ball?Answer:",no,no,right,True
"Question: <image>
There is a object behind the purple metal thing; what shape is it?Answer:",cylinder,sphere,behind,False
"Question: <image>
What is the material of the large cylinder that is behind the brown shiny block?Answer:",rubber,metal,behind,False
"Question: <image>
The large object behind the brown metallic block is what color?Answer:",blue,red,behind,False
"Question: <image>
How many things are red metallic things that are behind the small ball or large cylinders that are behind the tiny cyan object?Answer:",3,3,behind,True
"Question: <image>
What number of objects are either large objects or big objects in front of the tiny brown shiny cube?Answer:",2,2,in front of,True
"Question: <image>
There is a ball to the left of the shiny object on the left side of the blue metallic thing; are there any large balls that are to the left of it?Answer:",no,no,left,True
"Question: <image>
There is a small thing behind the small blue sphere; does it have the same shape as the rubber object?Answer:",no,no,behind,True
"Question: <image>
Are there fewer small yellow rubber objects to the right of the yellow sphere than large green things that are to the right of the purple rubber sphere?Answer:",no,no,right,True
"Question: <image>
There is a blue rubber thing; is its shape the same as the small matte thing that is on the right side of the small green rubber sphere?Answer:",no,no,right,True
"Question: <image>
Are there the same number of tiny matte things in front of the red cylinder and small rubber cylinders?Answer:",no,yes,in front of,False
"Question: <image>
There is a large cylinder; does it have the same color as the object that is left of the small gray matte thing?Answer:",no,no,left,True
"Question: <image>
How many small rubber cubes are left of the tiny shiny cylinder that is left of the brown object?Answer:",0,0,left,True
"Question: <image>
Do the tiny thing that is on the left side of the tiny brown matte cylinder and the sphere to the left of the blue sphere have the same material?Answer:",no,no,left,True
"Question: <image>
Do the small blue object left of the small brown cylinder and the small green rubber object on the left side of the tiny green ball have the same shape?Answer:",yes,no,left,False
"Question: <image>
Are there the same number of small blue matte blocks on the left side of the small green ball and large purple rubber cubes?Answer:",yes,no,left,False
"Question: <image>
Does the tiny green object that is to the left of the green rubber sphere have the same material as the big sphere?Answer:",no,no,left,True
"Question: <image>
What is the material of the green thing in front of the green rubber ball?Answer:",rubber,metal,in front of,False
"Question: <image>
Do the tiny green matte thing and the matte object that is behind the red thing have the same shape?Answer:",no,no,behind,True
"Question: <image>
Are there any brown metallic objects right of the tiny yellow cylinder?Answer:",yes,yes,right,True
"Question: <image>
There is a large thing in front of the small block; is its color the same as the tiny metallic block?Answer:",yes,no,in front of,False
"Question: <image>
There is a cylinder that is right of the purple thing; is its size the same as the large blue rubber object?Answer:",yes,yes,right,True
"Question: <image>
How many objects are either big metallic objects that are to the left of the green sphere or large cylinders?Answer:",2,2,left,True
"Question: <image>
What number of objects are small objects to the right of the red matte block or rubber things right of the large blue sphere?Answer:",4,2,right,False
